Message,Label,Attack Technique,data-type,extracted
"24.08.24 23:54:57.578 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=AE3F034B, ipc://<unknown>
",1,10,1,['connection']
"24.08.24 23:54:57.594 CommonRemoting                                               INFO  - Accepted connection #2: connectionId=AE3F5A2B, ipc://<unknown>
",1,10,1,['connection']
"24.08.24 23:54:57.607 CommonRemoting                                               INFO  - Accepted connection #3: connectionId=AE2F2C9B, ipc://<unknown>
",1,10,1,['connection']
"24.08.24 23:54:57.614 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=AE3F09B3, ipc://<unknown>
",1,10,1,['connection']
"24.08.24 23:55:06.688 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Security.Services.Library' in process 'MainProcess' loaded.
",1,10,1,['Security']
"24.08.24 23:55:06.808 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Security.Services' in process 'MainProcess' created.
",1,10,1,['Security']
"24.08.24 23:55:07.247 Arp.Hardware.Nim.NimComponent                                INFO  - Ethernet Device 1: public Name 'eth0', name 'LAN 1', MAC A8:74:1D:11:B6:B4, 2 ports, IP=192.168.137.10, subnet mask=255.255.255.0
",1,10,1,"['192.168.137.10', 'Ethernet']"
"24.08.24 23:55:10.317 Arp.Services.Spm.SecurityProfileManager                      INFO  - Security Profile Manager
",1,10,1,['Security']
"24.08.24 23:55:13.473 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'None' to 'Ready'
",1,10,1,"['Plc state', 'Plc state']"
"24.08.24 23:55:14.895 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Ready' to 'Stop|Warm'
",1,10,1,"['Plc state', 'Plc state']"
"24.08.24 23:55:17.142 Arp.Plc.Domain.Internal.Condition.PlcConditionManager        INFO  - Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds.
",1,10,1,['delayed']
"24.08.24 23:55:17.146 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Stop|Warm' to 'Stop|Warm|StartingDelayed'
",1,10,1,"['Plc state', 'Plc state']"
"24.08.24 23:55:17.582 Arp.Services.OpcUAServer.Internal.Security.SessionManager    INFO  - Applying configuration for client authentication to 1 endpoints: trustAll=true, checkCRLs=false, checkIssuerCRLs=false, ignoreValidity=false
",1,10,1,['Security']
"24.08.24 23:55:17.624 Arp.Plc.Domain.Internal.Condition.PlcConditionManager        INFO  - Plc start delay condition 'Complete system start' expired after 482 ms
",1,10,1,['expired']
"24.08.24 23:55:17.758 Arp.Services.DataLogger.Internal.Session                     INFO  - Session 'DB_name': Session started logging of 18 variables.
",1,10,1,['DB_name']
"24.08.24 23:55:17.772 Arp.Services.DataLogger.Internal.Session                     INFO  - Session 'Sec_log': Session started logging of 27 variables.
",1,10,1,['Sec_log']
"24.08.24 23:55:17.774 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Stop|Warm|StartingDelayed' to 'Running'
",1,10,1,"['Plc state', 'Plc state']"
"25.08.24 00:03:42.746 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=1EDD293B, tls://192.168.137.50:53939
",1,10,1,"['connection', '192.168.137.50']"
"25.08.24 00:03:57.068 Arp.System.Security.Services.PasswordAuthenticationServiceImpl INFO  - Successful authentication for name=""admin"": connectionId=1EDD293B, securityToken=4B3BC9C9
",1,10,1,"['admin', 'Security']"
[ID: 330] [Timestamp: 2024-08-24T21:45:42.891779] [Notification Name: Arp.System.Acf.SystemManager.Startup] [Sender: System Manager] [Severity: Info] [Payload: System starting up. Firmware version 2022.9.0 (22.9.0.33)],0,0,1,"['Firmware', 'Severity', 'Sender', 'Startup']"
"[ID: 331] [Timestamp: 2024-08-24T21:45:42.891949] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: None, error=false, warning=false]",0,0,1,"['changed', 'Severity', 'Sender']"
[ID: 332] [Timestamp: 2024-08-24T21:45:53.865473] [Notification Name: Arp.Io.Axioline.StateChanged] [Sender: Axioline] [Severity: Info] [Payload: Axioline State changed: RDY (0x0080)],0,0,1,"['changed', 'Severity', 'Sender']"
"[ID: 339] [Timestamp: 2024-08-24T21:45:55.880098] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Ready, error=false, warning=false]",0,0,1,"['changed', 'Severity', 'Sender']"
"[ID: 340] [Timestamp: 2024-08-24T21:45:57.685269] [Notification Name: Arp.Io.PnD.PnStationStateChanged] [Sender: PROFINET Device] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnD (Device), BF=On, SF=Off]",0,0,1,"['changed', 'Severity', 'Sender']"
[ID: 341] [Timestamp: 2024-08-24T21:45:57.696164] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed:  ==> Ready],0,0,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
"[ID: 342] [Timestamp: 2024-08-24T21:45:58.045717] [Notification Name: Arp.Io.PnC.PnStationStateChanged] [Sender: PROFINET Controller] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnC (Controller), BF=On, SF=Off]",0,0,1,"['changed', 'Severity', 'Sender']"
"[ID: 343] [Timestamp: 2024-08-24T21:45:58.307684] [Notification Name: Arp.Io.PnC.PnStationStateChanged] [Sender: PROFINET Controller] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnC (Controller), BF=Off, SF=Off]",0,0,1,"['changed', 'Severity', 'Sender']"
[ID: 344] [Timestamp: 2024-08-24T21:45:59.122752] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Ready ==> Stop (warm)],0,0,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
"[ID: 347] [Timestamp: 2024-08-24T21:46:01.243979] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Stop, error=false, warning=false]",0,0,1,"['changed', 'Severity', 'Sender']"
[ID: 348] [Timestamp: 2024-08-24T21:46:01.299383] [Notification Name: Arp.Plc.Domain.PlcManager.ConditionFailed] [Sender: PLC Manager] [Severity: Info] [Payload: Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds.],0,0,1,"['delayed', 'Severity', 'Sender']"
"[ID: 349] [Timestamp: 2024-08-24T21:46:01.304193] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Stop (warm) ==> Stop (warm, starting delayed)]",0,0,1,"['Plc state', 'Plc state', 'changed', 'delayed', 'Severity', 'Sender']"
"[ID: 350] [Timestamp: 2024-08-24T21:46:01.308928] [Notification Name: Arp.Device.Interface.EthernetLinkStateChanged] [Sender: Device Interface] [Severity: Info] [Payload: Link state changed: interface 1, port 2, status: Up]",0,0,1,"['changed', 'Severity', 'Sender']"
[ID: 352] [Timestamp: 2024-08-24T21:46:02.559375] [Notification Name: Arp.Plc.Domain.PlcManager.StartingDelayed] [Sender: PLC Manager] [Severity: Info] [Payload: Plc start delay condition 'Complete system start' expired after 1259 ms],0,0,1,"['expired', 'Severity', 'Sender']"
[ID: 354] [Timestamp: 2024-08-24T21:46:02.667642] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'DB_name': Session started logging of 18 variables.],0,0,1,"['StatusChanged', 'DB_name', 'Severity', 'Sender']"
[ID: 355] [Timestamp: 2024-08-24T21:46:02.708718] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'Sec_log': Session started logging of 27 variables.],0,0,1,"['StatusChanged', 'Sec_log', 'Severity', 'Sender']"
"[ID: 356] [Timestamp: 2024-08-24T21:46:02.715526] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Stop (warm, starting delayed) ==> Running]",0,0,1,"['Plc state', 'Plc state', 'changed', 'delayed', 'Severity', 'Sender']"
"[ID: 358] [Timestamp: 2024-08-24T21:46:02.820277] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Running, error=false, warning=false]",0,0,1,"['changed', 'Severity', 'Sender']"
[ID: 378] [Timestamp: 2024-08-24T23:07:39.131849] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'DB_name': Session stopped logging.],1,5,1,"['StatusChanged', 'stopped', 'DB_name', 'Severity', 'Sender']"
[ID: 379] [Timestamp: 2024-08-24T23:07:39.381998] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'Sec_log': Session stopped logging.],1,5,1,"['StatusChanged', 'stopped', 'Sec_log', 'Severity', 'Sender']"
[ID: 381] [Timestamp: 2024-08-24T23:07:39.413403] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Running ==> Stop (hot)],1,5,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
[ID: 383] [Timestamp: 2024-08-24T23:07:42.279284] [Notification Name: Arp.Services.NotificationLogger.ClosingArchive] [Sender: Notification Logger] [Severity: Info] [Payload: Closing archive 'security'.],1,5,1,"['security', 'Severity', 'Sender']"
[ID: 384] [Timestamp: 2024-08-24T23:07:54.861065] [Notification Name: Arp.System.Acf.SystemManager.Startup] [Sender: System Manager] [Severity: Info] [Payload: System starting up. Firmware version 2022.9.0 (22.9.0.33)],1,5,1,"['Firmware', 'Severity', 'Sender', 'Startup']"
"[ID: 385] [Timestamp: 2024-08-24T23:07:54.861198] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: None, error=false, warning=false]",1,5,1,"['changed', 'Severity', 'Sender']"
[ID: 386] [Timestamp: 2024-08-24T23:08:06.607918] [Notification Name: Arp.Io.Axioline.StateChanged] [Sender: Axioline] [Severity: Info] [Payload: Axioline State changed: RDY (0x0080)],1,5,1,"['changed', 'Severity', 'Sender']"
"[ID: 393] [Timestamp: 2024-08-24T23:08:08.733578] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Ready, error=false, warning=false]",1,5,1,"['changed', 'Severity', 'Sender']"
"[ID: 394] [Timestamp: 2024-08-24T23:08:10.704214] [Notification Name: Arp.Io.PnD.PnStationStateChanged] [Sender: PROFINET Device] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnD (Device), BF=On, SF=Off]",1,5,1,"['changed', 'Severity', 'Sender']"
[ID: 395] [Timestamp: 2024-08-24T23:08:10.721317] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed:  ==> Ready],1,5,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
"[ID: 396] [Timestamp: 2024-08-24T23:08:11.148304] [Notification Name: Arp.Io.PnC.PnStationStateChanged] [Sender: PROFINET Controller] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnC (Controller), BF=On, SF=Off]",1,5,1,"['changed', 'Severity', 'Sender']"
"[ID: 397] [Timestamp: 2024-08-24T23:08:11.427931] [Notification Name: Arp.Io.PnC.PnStationStateChanged] [Sender: PROFINET Controller] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnC (Controller), BF=Off, SF=Off]",1,5,1,"['changed', 'Severity', 'Sender']"
[ID: 398] [Timestamp: 2024-08-24T23:08:11.941655] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Ready ==> Stop (warm)],1,5,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
"[ID: 401] [Timestamp: 2024-08-24T23:08:14.736677] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Stop, error=false, warning=false]",1,5,1,"['changed', 'Severity', 'Sender']"
[ID: 402] [Timestamp: 2024-08-24T23:08:14.793391] [Notification Name: Arp.Plc.Domain.PlcManager.ConditionFailed] [Sender: PLC Manager] [Severity: Info] [Payload: Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds.],1,5,1,"['delayed', 'Severity', 'Sender']"
"[ID: 403] [Timestamp: 2024-08-24T23:08:14.796260] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Stop (warm) ==> Stop (warm, starting delayed)]",1,5,1,"['Plc state', 'Plc state', 'changed', 'delayed', 'Severity', 'Sender']"
"[ID: 404] [Timestamp: 2024-08-24T23:08:14.804730] [Notification Name: Arp.Device.Interface.EthernetLinkStateChanged] [Sender: Device Interface] [Severity: Info] [Payload: Link state changed: interface 1, port 2, status: Up]",1,5,1,"['changed', 'Severity', 'Sender']"
[ID: 406] [Timestamp: 2024-08-24T23:08:15.292127] [Notification Name: Arp.Plc.Domain.PlcManager.StartingDelayed] [Sender: PLC Manager] [Severity: Info] [Payload: Plc start delay condition 'Complete system start' expired after 498 ms],1,5,1,"['expired', 'Severity', 'Sender']"
[ID: 408] [Timestamp: 2024-08-24T23:08:15.358337] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'DB_name': Session started logging of 18 variables.],1,5,1,"['StatusChanged', 'DB_name', 'Severity', 'Sender']"
[ID: 409] [Timestamp: 2024-08-24T23:08:15.397640] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'Sec_log': Session started logging of 27 variables.],1,5,1,"['StatusChanged', 'Sec_log', 'Severity', 'Sender']"
"[ID: 410] [Timestamp: 2024-08-24T23:08:15.400586] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Stop (warm, starting delayed) ==> Running]",1,5,1,"['Plc state', 'Plc state', 'changed', 'delayed', 'Severity', 'Sender']"
"[ID: 412] [Timestamp: 2024-08-24T23:08:15.499858] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Running, error=false, warning=false]",1,5,1,"['changed', 'Severity', 'Sender']"
[ID: 421] [Timestamp: 2024-08-24T23:54:42.641985] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'DB_name': Session stopped logging.],1,10,1,"['StatusChanged', 'stopped', 'DB_name', 'Severity', 'Sender']"
[ID: 422] [Timestamp: 2024-08-24T23:54:42.869803] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'Sec_log': Session stopped logging.],1,10,1,"['StatusChanged', 'stopped', 'Sec_log', 'Severity', 'Sender']"
[ID: 424] [Timestamp: 2024-08-24T23:54:42.897218] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Running ==> Stop (hot)],1,10,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
[ID: 426] [Timestamp: 2024-08-24T23:54:44.830286] [Notification Name: Arp.Services.NotificationLogger.ClosingArchive] [Sender: Notification Logger] [Severity: Info] [Payload: Closing archive 'security'.],1,10,1,"['security', 'Severity', 'Sender']"
[ID: 427] [Timestamp: 2024-08-24T23:54:56.931716] [Notification Name: Arp.System.Acf.SystemManager.Startup] [Sender: System Manager] [Severity: Info] [Payload: System starting up. Firmware version 2022.9.0 (22.9.0.33)],1,10,1,"['Firmware', 'Severity', 'Sender', 'Startup']"
"[ID: 428] [Timestamp: 2024-08-24T23:54:56.931940] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: None, error=false, warning=false]",1,10,1,"['changed', 'Severity', 'Sender']"
[ID: 429] [Timestamp: 2024-08-24T23:55:08.999658] [Notification Name: Arp.Io.Axioline.StateChanged] [Sender: Axioline] [Severity: Info] [Payload: Axioline State changed: RDY (0x0080)],1,10,1,"['changed', 'Severity', 'Sender']"
"[ID: 436] [Timestamp: 2024-08-24T23:55:11.186058] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Ready, error=false, warning=false]",1,10,1,"['changed', 'Severity', 'Sender']"
"[ID: 437] [Timestamp: 2024-08-24T23:55:13.457867] [Notification Name: Arp.Io.PnD.PnStationStateChanged] [Sender: PROFINET Device] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnD (Device), BF=On, SF=Off]",1,10,1,"['changed', 'Severity', 'Sender']"
[ID: 438] [Timestamp: 2024-08-24T23:55:13.474117] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed:  ==> Ready],1,10,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
"[ID: 439] [Timestamp: 2024-08-24T23:55:14.055207] [Notification Name: Arp.Io.PnC.PnStationStateChanged] [Sender: PROFINET Controller] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnC (Controller), BF=On, SF=Off]",1,10,1,"['changed', 'Severity', 'Sender']"
"[ID: 440] [Timestamp: 2024-08-24T23:55:14.326226] [Notification Name: Arp.Io.PnC.PnStationStateChanged] [Sender: PROFINET Controller] [Severity: Internal] [Payload: Led state changed: Arp.Io.PnC (Controller), BF=Off, SF=Off]",1,10,1,"['changed', 'Severity', 'Sender']"
[ID: 441] [Timestamp: 2024-08-24T23:55:14.897867] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Ready ==> Stop (warm)],1,10,1,"['Plc state', 'Plc state', 'changed', 'Severity', 'Sender']"
"[ID: 444] [Timestamp: 2024-08-24T23:55:17.066785] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Stop, error=false, warning=false]",1,10,1,"['changed', 'Severity', 'Sender']"
[ID: 445] [Timestamp: 2024-08-24T23:55:17.141391] [Notification Name: Arp.Plc.Domain.PlcManager.ConditionFailed] [Sender: PLC Manager] [Severity: Info] [Payload: Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds.],1,10,1,"['delayed', 'Severity', 'Sender']"
"[ID: 446] [Timestamp: 2024-08-24T23:55:17.148802] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Stop (warm) ==> Stop (warm, starting delayed)]",1,10,1,"['Plc state', 'Plc state', 'changed', 'delayed', 'Severity', 'Sender']"
"[ID: 447] [Timestamp: 2024-08-24T23:55:17.151813] [Notification Name: Arp.Device.Interface.EthernetLinkStateChanged] [Sender: Device Interface] [Severity: Info] [Payload: Link state changed: interface 1, port 2, status: Up]",1,10,1,"['changed', 'Severity', 'Sender']"
[ID: 449] [Timestamp: 2024-08-24T23:55:17.624241] [Notification Name: Arp.Plc.Domain.PlcManager.StartingDelayed] [Sender: PLC Manager] [Severity: Info] [Payload: Plc start delay condition 'Complete system start' expired after 482 ms],1,10,1,"['expired', 'Severity', 'Sender']"
[ID: 451] [Timestamp: 2024-08-24T23:55:17.757910] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'DB_name': Session started logging of 18 variables.],1,10,1,"['StatusChanged', 'DB_name', 'Severity', 'Sender']"
[ID: 452] [Timestamp: 2024-08-24T23:55:17.772367] [Notification Name: Arp.Services.DataLogger.StatusChanged] [Sender: DataLogger] [Severity: Info] [Payload: Session 'Sec_log': Session started logging of 27 variables.],1,10,1,"['StatusChanged', 'Sec_log', 'Severity', 'Sender']"
"[ID: 453] [Timestamp: 2024-08-24T23:55:17.775831] [Notification Name: Arp.Plc.Domain.PlcManager.StateChanged] [Sender: PLC Manager] [Severity: Info] [Payload: Plc state changed: Stop (warm, starting delayed) ==> Running]",1,10,1,"['Plc state', 'Plc state', 'changed', 'delayed', 'Severity', 'Sender']"
"[ID: 455] [Timestamp: 2024-08-24T23:55:17.874657] [Notification Name: Arp.System.Acf.SystemManager.StateChanged] [Sender: System Manager] [Severity: Info] [Payload: SystemManager state changed: Running, error=false, warning=false]",1,10,1,"['changed', 'Severity', 'Sender']"
"Aug 24 21:45:35 axcf2152 kernel: [    0.692912] 001: pci_bus 0000:00: root bus resource [bus 00-ff]
",0,0,2,['root']
"Aug 24 21:45:35 axcf2152 kernel: [    0.692929] 001: pci_bus 0000:00: root bus resource [mem 0xc0000000-0xcfffffff]
",0,0,2,['root']
"Aug 24 21:45:35 axcf2152 kernel: [    0.692938] 001: pci_bus 0000:00: root bus resource [io  0x0000-0xffff]
",0,0,2,['root']
"Aug 24 21:45:35 axcf2152 kernel: [    0.734722] 001: i210ie: Intel(R) Gigabit Ethernet Network Driver - v01.00.04.R-s1
",0,0,2,['Ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.735354] 001: socfpga-dwmac ff702000.ethernet: IRQ eth_wake_irq not found
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.735374] 001: socfpga-dwmac ff702000.ethernet: IRQ eth_lpi not found
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.735559] 001: socfpga-dwmac ff702000.ethernet: PTP uses main clock
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736566] 001: socfpga-dwmac ff702000.ethernet: Version ID not available
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736587] 001: socfpga-dwmac ff702000.ethernet: 	DWMAC1000
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736597] 001: socfpga-dwmac ff702000.ethernet: DMA HW capability register supported
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736605] 001: socfpga-dwmac ff702000.ethernet: RX Checksum Offload Engine supported
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736611] 001: socfpga-dwmac ff702000.ethernet: COE Type 2
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736621] 001: socfpga-dwmac ff702000.ethernet: TX Checksum insertion supported
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736627] 001: socfpga-dwmac ff702000.ethernet: Enhanced/Alternate descriptors
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736633] 001: socfpga-dwmac ff702000.ethernet: Extended descriptors not supported
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.736639] 001: socfpga-dwmac ff702000.ethernet: Ring mode enabled
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    0.883158] 001: Waiting for root device /dev/mmcblk0p2...
",0,0,2,['root']
"Aug 24 21:45:35 axcf2152 kernel: [    1.010924] 001: VFS: Mounted root (ext4 filesystem) readonly on device 179:2.
",0,0,2,['root']
"Aug 24 21:45:35 axcf2152 kernel: [    9.887647] 001: socfpga-dwmac ff702000.ethernet eth0: No Safety Features support found
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    9.889202] 001: socfpga-dwmac ff702000.ethernet eth0: registered PTP clock
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    9.889232] 001: socfpga-dwmac ff702000.ethernet eth0: configuring for fixed/rgmii link mode
",0,0,2,['ethernet']
"Aug 24 21:45:35 axcf2152 kernel: [    9.889411] 001: socfpga-dwmac ff702000.ethernet eth0: Link is Up - 1Gbps/Full - flow control off
",0,0,2,['ethernet']
"Aug 24 21:45:37 axcf2152 crond[1537]: (CRON) STARTUP (1.6.0)
",0,0,2,"['CRON', 'STARTUP']"
"Aug 24 21:45:37 axcf2152 crond[1537]: (CRON) INFO (Syslog will be used instead of sendmail.)
",0,0,2,['CRON']
"Aug 24 21:45:37 axcf2152 crond[1537]: (CRON) INFO (RANDOM_DELAY will be scaled with factor 95% if used.)
",0,0,2,['CRON']
"Aug 24 21:45:38 axcf2152 su[1614]: Successful su for plcnext_firmware by root
",0,0,2,['root']
"Aug 24 21:45:38 axcf2152 su[1614]: + /dev/tty0 root:plcnext_firmware
",0,0,2,['root']
"Aug 24 21:45:39 axcf2152 ntpd[1314]: Listen normally on 3 eth0 192.168.137.10:123
",0,0,2,['192.168.137.10']
"Aug 24 21:45:43 axcf2152 Arp.System.Application: CommonRemoting INFO - Accepted connection #0: connectionId=AE6F0753, ipc://<unknown>
",0,0,2,['connection']
"Aug 24 21:45:43 axcf2152 Arp.System.Application: CommonRemoting INFO - Accepted connection #1: connectionId=AC2F3843, ipc://<unknown>
",0,0,2,['connection']
"Aug 24 21:45:43 axcf2152 Arp.System.Application: CommonRemoting INFO - Accepted connection #0: connectionId=AE3F0723, ipc://<unknown>
",0,0,2,['connection']
"Aug 24 21:45:43 axcf2152 Arp.System.Application: CommonRemoting INFO - Accepted connection #2: connectionId=AE6F2A1B, ipc://<unknown>
",0,0,2,['connection']
"Aug 24 21:45:43 axcf2152 Arp.System.Application: CommonRemoting INFO - Accepted connection #3: connectionId=AC2F5CAB, ipc://<unknown>
",0,0,2,['connection']
"Aug 24 21:45:43 axcf2152 Arp.System.Application: CommonRemoting INFO - Accepted connection #0: connectionId=AE0F0723, ipc://<unknown>
",0,0,2,['connection']
"Aug 24 21:45:51 axcf2152 Arp.System.Application: Arp.System.Acf.Internal.Sm.ProcessesController INFO - Library 'Arp.System.Security.Services.Library' in process 'MainProcess' loaded.
",0,0,2,['Security']
"Aug 24 21:45:51 axcf2152 Arp.System.Application: Arp.System.Acf.Internal.Sm.ComponentsController INFO - Component 'Arp.System.Security.Services' in process 'MainProcess' created.
",0,0,2,['Security']
"Aug 24 21:45:52 axcf2152 Arp.System.Application: Arp.Hardware.Nim.NimComponent INFO - Ethernet Device 1: public Name 'eth0', name 'LAN 1', MAC A8:74:1D:11:B6:B4, 2 ports, IP=192.168.137.10, subnet mask=255.255.255.0
",0,0,2,"['192.168.137.10', 'Ethernet']"
"Aug 24 21:45:55 axcf2152 Arp.System.Application: Arp.Services.Spm.SecurityProfileManager INFO - Security Profile Manager
",0,0,2,['Security']
"Aug 24 21:45:57 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager INFO - Plc state transition from 'None' to 'Ready'
",0,0,2,"['Plc state', 'Plc state']"
"Aug 24 21:45:59 axcf2152 Arp.System.Application: Arp.Plc.Domain.Internal.PlcManager INFO - Plc state transition from 'Ready' to 'Stop|Warm'
",0,0,2,"['Plc state', 'Plc state']"
"Aug 24 21:46:01 axcf2152 Arp.System.Application: Device Info: article name AXC F 2152, article number 2404267, serial number 1368735890, firmware version 2022.9.0 (22.9.0.33), hardware version 04, fpga version 1.1.80
",0,0,2,['firmware']
"Aug 24 21:46:01 axcf2152 Arp.System.Application: Configured IP Addresses: Interface number 1 Ip Address 192.168.137.10
",0,0,2,['192.168.137.10']
