Message,Label,Attack Technique,Timestamp
"24.08.24 23:07:55.959 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Process 'ExternalIoProcess' started successfully.
",1,5,2024-08-24 23:07:55.959
"24.08.24 23:07:55.960 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Process 'LocalIoProcess' started successfully.
",1,5,2024-08-24 23:07:55.960
"24.08.24 23:07:56.072 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Io.EthernetIP.Library' in process 'ExternalIoProcess' loaded.
",1,5,2024-08-24 23:07:56.072
"24.08.24 23:07:56.169 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Io.Profinet.Library' in process 'ExternalIoProcess' loaded.
",1,5,2024-08-24 23:07:56.169
"24.08.24 23:07:56.203 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Domain.Library' in process 'ExternalIoProcess' loaded.
",1,5,2024-08-24 23:07:56.203
"24.08.24 23:07:56.332 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.UmRscAuthorizator.Library' in process 'ExternalIoProcess' loaded.
",1,5,2024-08-24 23:07:56.332
"24.08.24 23:07:56.384 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Io.Axioline.Library' in process 'LocalIoProcess' loaded.
",1,5,2024-08-24 23:07:56.384
"24.08.24 23:07:56.412 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Domain.Library' in process 'LocalIoProcess' loaded.
",1,5,2024-08-24 23:07:56.412
"24.08.24 23:07:56.518 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.UmRscAuthorizator.Library' in process 'LocalIoProcess' loaded.
",1,5,2024-08-24 23:07:56.518
"24.08.24 23:07:56.542 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Device.HmiLed.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.542
"24.08.24 23:07:56.636 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Device.Interface.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.636
"24.08.24 23:07:56.644 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.DeviceHmi.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.644
"24.08.24 23:07:56.647 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.ExternalPci.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.647
"24.08.24 23:07:56.651 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.ExternalSDCard.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.651
"24.08.24 23:07:56.658 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.FanControl.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.658
"24.08.24 23:07:56.662 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.Fpga.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.662
"24.08.24 23:07:56.665 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.IdentificationData.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.665
"24.08.24 23:07:56.668 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.Nim.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.668
"24.08.24 23:07:56.671 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.OsControl.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.671
"24.08.24 23:07:56.674 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.RealTimeClock.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.674
"24.08.24 23:07:56.677 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.ResourceMonitor.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.677
"24.08.24 23:07:56.682 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.Sensors.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.682
"24.08.24 23:07:56.704 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Domain.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.704
"24.08.24 23:07:56.767 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Eclr.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.767
"24.08.24 23:07:56.788 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Esm.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.788
"24.08.24 23:07:56.801 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Fbm.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:56.801
"24.08.24 23:07:57.375 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Gds.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.375
"24.08.24 23:07:57.379 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Meta.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.379
"24.08.24 23:07:57.391 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Plm.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.391
"24.08.24 23:07:57.428 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Retain.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.428
"24.08.24 23:07:57.436 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Alarms.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.436
"24.08.24 23:07:57.461 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.AppManager.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.461
"24.08.24 23:07:57.686 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.DataLogger.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.686
"24.08.24 23:07:57.834 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Ehmi.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.834
"24.08.24 23:07:57.856 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Fwm.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:57.856
"24.08.24 23:07:58.682 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Grpc.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:58.682
"24.08.24 23:07:58.697 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.LinuxSyslog.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:58.697
"24.08.24 23:07:58.708 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.NmUtilities.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:58.708
"24.08.24 23:07:58.713 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.NotificationLogger.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:07:58.713
"24.08.24 23:08:01.432 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.OpcUAServer.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:01.432
"24.08.24 23:08:01.554 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.PLCnextStore.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:01.554
"24.08.24 23:08:01.744 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.ProfiCloudV3.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:01.744
"24.08.24 23:08:01.782 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.SecurityStoreManager.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:01.782
"24.08.24 23:08:01.810 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Spm.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:01.810
"24.08.24 23:08:03.602 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.SpnsProxy.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:03.602
"24.08.24 23:08:03.861 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Syslog.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:03.861
"24.08.24 23:08:03.904 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.SystemEvents.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:03.904
"24.08.24 23:08:03.965 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.TraceController.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:03.965
"24.08.24 23:08:04.153 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Wbm.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.153
"24.08.24 23:08:04.222 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Wcm.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.222
"24.08.24 23:08:04.227 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Commons.Services.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.227
"24.08.24 23:08:04.273 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.RscGateway.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.273
"24.08.24 23:08:04.277 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Security.Services.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.277
"24.08.24 23:08:04.291 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Um.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.291
"24.08.24 23:08:04.295 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.UmRscAuthorizator.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.295
"24.08.24 23:08:04.298 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Watchdog.Library' in process 'MainProcess' loaded.
",1,5,2024-08-24 23:08:04.298
"24.08.24 23:08:04.300 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.EthernetIP' in process 'ExternalIoProcess' created.
",1,5,2024-08-24 23:08:04.300
"24.08.24 23:08:04.299 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - EthernetIPComponent
",1,5,2024-08-24 23:08:04.299
"24.08.24 23:08:04.313 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.PnC' in process 'ExternalIoProcess' created.
",1,5,2024-08-24 23:08:04.313
"24.08.24 23:08:04.315 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.PnD' in process 'ExternalIoProcess' created.
",1,5,2024-08-24 23:08:04.315
"24.08.24 23:08:04.319 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.PnS' in process 'ExternalIoProcess' created.
",1,5,2024-08-24 23:08:04.319
"24.08.24 23:08:04.320 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.DomainProxy@ExternalIoProcess' in process 'ExternalIoProcess' created.
",1,5,2024-08-24 23:08:04.320
"24.08.24 23:08:04.321 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.UmRscAuthorizator@ExternalIoProcess' in process 'ExternalIoProcess' created.
",1,5,2024-08-24 23:08:04.321
"24.08.24 23:08:04.328 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.AxlC' in process 'LocalIoProcess' created.
",1,5,2024-08-24 23:08:04.328
"24.08.24 23:08:04.330 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.DomainProxy@LocalIoProcess' in process 'LocalIoProcess' created.
",1,5,2024-08-24 23:08:04.330
"24.08.24 23:08:04.332 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.UmRscAuthorizator@LocalIoProcess' in process 'LocalIoProcess' created.
",1,5,2024-08-24 23:08:04.332
"24.08.24 23:08:04.332 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Device.HmiLed' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.332
"24.08.24 23:08:04.333 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Device.Interface' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.333
"24.08.24 23:08:04.333 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.DeviceHmi' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.333
"24.08.24 23:08:04.333 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.ExternalPci' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.333
"24.08.24 23:08:04.333 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.ExternalSDCard' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.333
"24.08.24 23:08:04.334 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.FanControl' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.334
"24.08.24 23:08:04.334 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.Fpga' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.334
"24.08.24 23:08:04.334 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.IdentificationData' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.334
"24.08.24 23:08:04.335 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.NetloadLimiter' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.335
"24.08.24 23:08:04.335 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.Nim' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.335
"24.08.24 23:08:04.335 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.OsControl' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.335
"24.08.24 23:08:04.335 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.RealTimeClock' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.335
"24.08.24 23:08:04.336 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.ResourceMonitor' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.336
"24.08.24 23:08:04.336 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.Sensors' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.336
"24.08.24 23:08:04.336 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.FbIo.AxlC' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.336
"24.08.24 23:08:04.337 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.FbIo.EthernetIP' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.337
"24.08.24 23:08:04.337 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Domain' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.337
"24.08.24 23:08:04.337 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.DomainProxy' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.337
"24.08.24 23:08:04.342 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Eclr' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.342
"24.08.24 23:08:04.343 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Eclr.ArpDomain' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.343
"24.08.24 23:08:04.343 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.EclrServices' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.343
"24.08.24 23:08:04.354 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Esm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.354
"24.08.24 23:08:04.355 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.EsmController' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.355
"24.08.24 23:08:04.355 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Fbm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.355
"24.08.24 23:08:04.366 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Gds' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.366
"24.08.24 23:08:04.370 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Manager' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.370
"24.08.24 23:08:04.371 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Meta' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.371
"24.08.24 23:08:04.371 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.MetaDomain' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.371
"24.08.24 23:08:04.372 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Plm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.372
"24.08.24 23:08:04.373 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Retain' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.373
"24.08.24 23:08:04.374 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Alarms' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.374
"24.08.24 23:08:04.374 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.AppManager' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.374
"24.08.24 23:08:04.375 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.DataLogger' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.375
"24.08.24 23:08:04.376 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069579296   EhmiComponent 
",1,5,2024-08-24 23:08:04.376
"24.08.24 23:08:04.376 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Ehmi' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.376
"24.08.24 23:08:04.376 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Fwm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.376
"24.08.24 23:08:04.377 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.GrpcLocal' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.377
"24.08.24 23:08:04.377 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.LinuxSyslog' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.377
"24.08.24 23:08:04.378 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.NmUtilities.NmPlcStateListener' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.378
"24.08.24 23:08:04.380 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.NotificationLogger' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.380
"24.08.24 23:08:04.382 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.OpcUAServer' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.382
"24.08.24 23:08:04.384 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.PLCnextStore' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.384
"24.08.24 23:08:04.385 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.ProfiCloudV3' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.385
"24.08.24 23:08:04.385 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.SecurityStoreManager' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.385
"24.08.24 23:08:04.386 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Spm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.386
"24.08.24 23:08:04.386 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.SpnsProxy' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.386
"24.08.24 23:08:04.387 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Syslog' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.387
"24.08.24 23:08:04.387 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.SystemEvents' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.387
"24.08.24 23:08:04.387 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.TraceController' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.387
"24.08.24 23:08:04.390 Arp.Services.Wbm.Internal.Modules.WbmModuleManager           INFO  - WBM Modules Manager
",1,5,2024-08-24 23:08:04.390
"24.08.24 23:08:04.390 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Wbm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.390
"24.08.24 23:08:04.390 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Wcm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.390
"24.08.24 23:08:04.391 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Commons.Services' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.391
"24.08.24 23:08:04.391 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Lm' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.391
"24.08.24 23:08:04.391 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.RscGateway' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.391
"24.08.24 23:08:04.392 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Security.Services' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.392
"24.08.24 23:08:04.392 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Um' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.392
"24.08.24 23:08:04.393 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.UmRscAuthorizator' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.393
"24.08.24 23:08:04.393 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Watchdog.MainProcess' in process 'MainProcess' created.
",1,5,2024-08-24 23:08:04.393
"24.08.24 23:08:04.491 Arp.Hardware.Modules.IdentificationData.Tpm12.Internal.TpmAccess INFO  - TPM data version 2 found (length 180)
",1,5,2024-08-24 23:08:04.491
"24.08.24 23:08:04.527 Arp.Hardware.IdentificationData.IdentificationDataComponent  INFO  - Phoenix Contact, AXC F 2152 (2404267), HW 04, serial=1368735890
",1,5,2024-08-24 23:08:04.527
"24.08.24 23:08:04.587 Arp.System.Watchdog.SystemWatchdogComponent                  INFO  - starting SystemWatchdog on process: MainProcess
",1,5,2024-08-24 23:08:04.587
"24.08.24 23:08:04.731 Arp.Hardware.ExternalSDCard.ExternalSDCardComponent          INFO  - External SD card de-activation state: activated
",1,5,2024-08-24 23:08:04.731
"24.08.24 23:08:04.733 Arp.Hardware.ExternalSDCard.ExternalSDCardComponent          INFO  - External SD card status: CardNotInserted
",1,5,2024-08-24 23:08:04.733
"24.08.24 23:08:04.790 Arp.Hardware.Fpga.FpgaComponent                              INFO  - FPGA version = 1.1.80
",1,5,2024-08-24 23:08:04.790
"24.08.24 23:08:04.852 Arp.Hardware.Nim.NimComponent                                INFO  - Ethernet Device 1: public Name 'eth0', name 'LAN 1', MAC A8:74:1D:11:B6:B4, 2 ports, IP=192.168.137.10, subnet mask=255.255.255.0
",1,5,2024-08-24 23:08:04.852
"24.08.24 23:08:04.926 Arp.Hardware.ResourceMonitor.ResourceMonitorComponent        INFO  - Number of CPU cores: 2
",1,5,2024-08-24 23:08:04.926
"24.08.24 23:08:04.927 Arp.Hardware.ResourceMonitor.ResourceMonitorComponent        INFO  - Partition UserPartition: total=487MB, used=223MB, free=228MB
",1,5,2024-08-24 23:08:04.927
"24.08.24 23:08:05.327 Arp.Plc.Eclr.Internal.EclrDomain                             INFO  - EclrComponent eclr version 3.4.0.117
",1,5,2024-08-24 23:08:05.327
"24.08.24 23:08:05.363 Arp.Services.SpnsProxy.Internal.Commons.SpnsProxyDbgFifo     INFO  - Init(/tmp/tospns, /tmp/fromspns)
",1,5,2024-08-24 23:08:05.363
"24.08.24 23:08:05.365 Arp.Services.SpnsProxy.Data.PlcSysDiagData                   INFO  - PlcSysDiagData: sd-card is not present
",1,5,2024-08-24 23:08:05.365
"24.08.24 23:08:05.375 Arp.Services.SpnsProxy.Internal.SpnsProxyManager             INFO  - no splc plugged
",1,5,2024-08-24 23:08:05.375
"24.08.24 23:08:05.408 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - Initialize
",1,5,2024-08-24 23:08:05.408
"24.08.24 23:08:05.410 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SubscribeServices
",1,5,2024-08-24 23:08:05.410
"24.08.24 23:08:05.412 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - LoadSettings, settingsPath=/etc/plcnext/device/Io/EthernetIP/EthernetIP.settings
",1,5,2024-08-24 23:08:05.412
"24.08.24 23:08:05.421 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SetupSettings, startEsdk=true
",1,5,2024-08-24 23:08:05.421
"24.08.24 23:08:05.424 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SetupSettings, articleName=AXC F 2152, articleNumber=2404267, serialNumber=1368735890
",1,5,2024-08-24 23:08:05.424
